orthomap	organism	mirna	gene	log2FoldChange	pvalue	baseMean	bMctrl	bMtreat	padj
ENSG00000185070|ENSMUSG00000047414	human	mir197	FLRT2	0.595040779399605	3.98677799433696e-06	237.122255222137	188.699905026485	285.544605417789	7.366046960965432e-06
ENSG00000081181|ENSMUSG00000021125	human	mir197	ARG2	-0.693749202504082	4.52879235588134e-06	140.655189946246	174.072602098584	107.237777793907	8.288544500386605e-06
ENSG00000146021|ENSMUSG00000014164	human	mir197	KLHL3	-0.607929383586319	4.81427542091611e-06	186.740820804917	225.721263511655	147.760378098179	8.728686277175003e-06
ENSG00000125430|ENSMUSG00000047759	human	mir197	HS3ST3B1	0.686125900707736	5.49407407907185e-06	143.74194729021	109.957703942611	177.526190637809	9.868984919814248e-06
ENSG00000177283|ENSMUSG00000036904	human	mir197	FZD8	0.575284759108291	6.55884503822888e-06	205.523158824518	164.883952310949	246.162365338087	1.1626560518991395e-05
ENSG00000132510|ENSMUSG00000018476	human	mir197	KDM6B	-0.676344846277294	6.59237967571677e-06	153.726339138952	189.344725383301	118.107952894604	1.1626560518991395e-05
ENSG00000103034|ENSMUSG00000036564	human	mir197	NDRG4	-0.875541751625968	7.10246900735273e-06	86.9699471233743	112.873331299389	61.0665629473595	1.2413324211048915e-05
ENSG00000107882|ENSMUSG00000025231	human	mir197	SUFU	-0.840560701869439	7.44610220493382e-06	102.911480892036	132.354356108928	73.4686056751441	1.2897712747831796e-05
ENSG00000137040|ENSMUSG00000074909	human	mir197	RANBP6	-0.513093604800268	8.20693516141109e-06	265.484069201061	312.378265647851	218.589872754271	1.4089782489502223e-05
ENSG00000136944|ENSMUSG00000038765	human	mir197	LMX1B	0.559561347773938	8.43388926938959e-06	214.943034468328	173.582584255411	256.303484681246	1.4352408054926145e-05
ENSG00000165379|ENSMUSG00000035653	human	mir197	LRFN5	0.520064853736471	8.86905956685033e-06	254.562447232517	208.99209344854	300.132801016494	1.496171787799099e-05
ENSG00000170043|ENSMUSG00000049299	human	mir197	TRAPPC1	-0.84484984201722	9.33649928552213e-06	86.8191830585614	111.822386433296	61.8159796838268	1.56144901844077e-05
ENSG00000119509|ENSMUSG00000028344	human	mir197	INVS	-0.583038513186016	1.00693551931011e-05	194.92301676912	233.982186990201	155.863846548039	1.66961957902702e-05
ENSG00000186469|ENSMUSG00000043004	human	mir197	GNG2	-0.610746690615216	1.20275479484943e-05	178.607440074953	216.066932158905	141.147947991	1.9774104254304192e-05
ENSG00000026508|ENSMUSG00000005087	human	mir197	CD44	0.652216374890102	1.29162243206041e-05	158.310072898075	122.900503383619	193.719642412531	2.105670183358988e-05
	human	mir197	AKAP5	-0.645192237756067	1.35935611616673e-05	152.574192468566	186.353278001448	118.795106935684	2.197625721136213e-05
ENSG00000083799|ENSMUSG00000036712	human	mir197	CYLD	-0.509663535754072	1.92026580678388e-05	262.456726072797	308.51463495531	216.398817190284	3.078773276992337e-05
ENSG00000134146|ENSMUSG00000057147	human	mir197	DPH6	-0.68987541914547	2.09967875801873e-05	121.710636608349	150.503275115206	92.9179981014925	3.3388334348822425e-05
ENSG00000156239|ENSMUSG00000044442	human	mir197	N6AMT1	-0.602801835610679	2.20091124101391e-05	170.066181883876	205.293486793566	134.838876974185	3.471355941111371e-05
ENSG00000179915|ENSMUSG00000024109	human	mir197	NRXN1	-0.64456105856728	2.24464010406391e-05	167.478617146503	204.500900386566	130.45633390644	3.511775646680634e-05
ENSG00000152932|ENSMUSG00000021700	human	mir197	RAB3C	-0.648773957140855	2.37863209177533e-05	138.675073748517	169.561957640176	107.788189856857	3.691637006435312e-05
ENSG00000181904|ENSMUSG00000045767	human	mir197	C5orf24	0.549629158243106	2.74800996815207e-05	201.385854612909	163.293608875824	239.478100349994	4.231062966837314e-05
ENSG00000128335|ENSMUSG00000056656	human	mir197	APOL2	-0.637138130247659	2.82639667507379e-05	138.292020789129	168.559474115078	108.024567463179	4.30723888485411e-05
ENSG00000048052|ENSMUSG00000004698	human	mir197	HDAC9	-0.655290201050487	2.84188957351199e-05	138.802946687221	170.018243311608	107.587650062834	4.30723888485411e-05
ENSG00000065320|ENSMUSG00000020902	human	mir197	NTN1	0.662911374264952	3.50090017831791e-05	134.747980171343	104.097605305666	165.398355037019	5.264919648012982e-05
ENSG00000130589|ENSMUSG00000027580	human	mir197	HELZ2	-0.601776098810933	3.98919280236264e-05	151.105459688337	182.376439060705	119.83448031597	5.953103105064248e-05
ENSG00000213949|ENSMUSG00000042284	human	mir197	ITGA1	0.524367054998025	4.36850234843974e-05	244.359798347328	200.254607271888	288.464989422769	6.469385157231371e-05
ENSG00000111087|ENSMUSG00000025407	human	mir197	GLI1	0.622736891623586	4.40768482362085e-05	140.796643946946	110.659978334106	170.933309559786	6.477961028654886e-05
ENSG00000185880|ENSMUSG00000033368	human	mir197	TRIM69	-0.764497926650775	4.63407833072173e-05	92.475787094571	116.678916139104	68.272658050038	6.759482677894854e-05
ENSG00000197712|ENSMUSG00000029185	human	mir197	FAM114A1	0.538976887576487	5.45017637217687e-05	223.414827208092	181.97607362397	264.853580792214	7.890553852256066e-05
ENSG00000157214|ENSMUSG00000015653	human	mir197	STEAP2	-0.502673006664652	6.80152687817243e-05	249.221362323528	292.377504880835	206.065219766221	9.774046032336678e-05
ENSG00000198513|ENSMUSG00000021066	human	mir197	ATL1	-0.66177502633932	7.11946519029246e-05	119.331127878907	146.455572188662	92.2066835691508	0.0001015570769791
ENSG00000154328|ENSMUSG00000035121	human	mir197	NEIL2	-0.548260620192278	7.37444909095042e-05	167.35523557277	198.965347161282	135.745123984259	0.0001044265053755
	human	mir197	SLC2A4RG	0.537328703780245	7.89802924963351e-05	198.038016798918	161.394982998275	234.68105059956	0.0001110302662629
ENSG00000180488|ENSMUSG00000054942	human	mir197	MIGA1	0.538129130468629	7.97755456889364e-05	176.148941840491	143.488227272773	208.809656408209	0.000111341409091
ENSG00000147145|ENSMUSG00000049929	human	mir197	LPAR4	-0.69859799198738	8.4042559044327e-05	105.678513110731	131.013917221049	80.3431090004121	0.0001164589746757
ENSG00000145920|ENSMUSG00000025867	human	mir197	CPLX2	0.608460421134413	0.000100164349893	130.264282572747	102.986892168614	157.54167297688	0.0001378147792854
ENSG00000085552|ENSMUSG00000037995	human	mir197	IGSF9	-0.690588115809413	0.0001012673788751	114.503399825416	141.631900463679	87.3748991871533	0.0001383512077589
ENSG00000152779|ENSMUSG00000009378	human	mir197	SLC16A12	-0.56189050408949	0.0001048058181734	182.999782887084	218.385069899878	147.61449587429	0.0001421841169625
ENSG00000155657|ENSMUSG00000051747	human	mir197	TTN	0.526311940535072	0.0001114071579708	194.008836943026	158.827411700975	229.190262185077	0.0001500901989328
ENSG00000073910|ENSMUSG00000056602	human	mir197	FRY	-0.520137597226439	0.0001396583613112	188.998675010355	222.882730204137	155.114619816573	0.0001868532558232
ENSG00000105825|ENSMUSG00000029664	human	mir197	TFPI2	0.575083870639617	0.0001475239875508	145.559399515647	116.729548292177	174.389250739117	0.0001960250245538
ENSG00000117461|ENSMUSG00000028698	human	mir197	PIK3R3	-0.584808456861353	0.0001540092938597	133.604658926249	160.518691875528	106.69062597697	0.0002032503606039
ENSG00000136379|ENSMUSG00000038459	human	mir197	ABHD17C	-0.511649374943483	0.0001651327774014	194.536602449553	228.851058453036	160.22214644607	0.0002164578298369
ENSG00000174177|ENSMUSG00000049482	human	mir197	CTU2	-0.631371206143137	0.0001703138092245	115.926703799332	141.111527494108	90.7418801045558	0.0002217508657016
ENSG00000107807|ENSMUSG00000025215	human	mir197	TLX1	-0.637787922710624	0.0001876922285953	108.730216416462	132.597582198768	84.862850634155	0.0002427486156499
ENSG00000185664|ENSMUSG00000025359	human	mir197	PMEL	-0.733310744100373	0.0002358353879727	85.2135790581097	106.664562187847	63.7625959283723	0.0003029938097132
ENSG00000146477|ENSMUSG00000023828	human	mir197	SLC22A3	0.542026483940696	0.0002596973850302	149.244626783646	121.34823374439	177.141019822903	0.000331455872999
ENSG00000143479|ENSMUSG00000016526	human	mir197	DYRK3	-0.611317875810811	0.0003021515725829	123.218078070291	149.148910091342	97.2872460492412	0.0003831202946475
ENSG00000155629|ENSMUSG00000025017	human	mir197	PIK3AP1	0.585101686685304	0.000322947456651	125.927173425652	100.535860970912	151.318485880393	0.0004068299129239
ENSG00000185753|ENSMUSG00000044148	human	mir197	CXorf38	-0.614713165794315	0.0003470366314033	122.769712251644	148.746207821355	96.7932166819331	0.0004343555257563
ENSG00000092208|ENSMUSG00000060121	human	mir197	GEMIN2	-0.602283598734873	0.0003598444613678	116.342443164726	140.486347151874	92.1985391775791	0.0004474988814445
ENSG00000204439|ENSMUSG00000043311	human	mir197	C6orf47	-0.532664702179947	0.0004255323829894	135.398267709646	160.29621380328	110.500321616012	0.000525817084713
ENSG00000008513|ENSMUSG00000013846	human	mir197	ST3GAL1	0.513372857969179	0.0004350260384429	161.84777922739	133.175575224194	190.519983230585	0.000527469071612
ENSG00000112576|ENSMUSG00000034165	human	mir197	CCND3	0.5417948722969	0.0004328756604808	132.889097213786	108.039863847453	157.738330580119	0.000527469071612
ENSG00000134107|ENSMUSG00000030103	human	mir197	BHLHE40	0.521431718149102	0.0004338985682639	148.181813392176	121.512194972892	174.851431811459	0.000527469071612
ENSG00000090776|ENSMUSG00000031217	human	mir197	EFNB1	0.53140974806206	0.0004805883694162	158.268731781048	129.263012199739	187.274451362356	0.0005790940600418
ENSG00000198417|ENSMUSG00000031762	human	mir197	MT1F	-0.621167377439226	0.0004954928696757	96.4648264986196	117.128828322873	75.8008246743662	0.0005933680044264
ENSG00000135424|ENSMUSG00000025348	human	mir197	ITGA7	-0.530911383475458	0.0005642729276544	139.986140249697	165.638724697851	114.333555801542	0.0006715886378218
ENSG00000099365|ENSMUSG00000030806	human	mir197	STX1B	-0.576500026436124	0.0006331410603419	119.433360576794	143.180747863618	95.6859732899693	0.0007489595469898
ENSG00000048405|ENSMUSG00000039841	human	mir197	ZNF800	0.501993874972984	0.0006882001967121	141.806874847368	117.209322014451	166.404427680285	0.0008091565949221
ENSG00000178397|ENSMUSG00000083012	human	mir197	FAM220A	-0.625468987929234	0.0008207872566278	111.929993709175	136.033582525118	87.8264048932321	0.0009592332999144
ENSG00000169715|ENSMUSG00000031762	human	mir197	MT1E	-0.570044790764552	0.0008335796939804	117.443027866231	140.54316417446	94.3428915580022	0.0009683500636658
ENSG00000178078|ENSMUSG00000038781	human	mir197	STAP2	-0.55190754595629	0.0010945392795599	110.575230212683	131.660437399023	89.4900230263433	0.0012639322633013
ENSG00000141639|ENSMUSG00000024558	human	mir197	MAPK4	-0.64019928510196	0.0011243535336119	83.5457348722083	102.002537455087	65.0889322893292	0.0012906780208325
ENSG00000086289|ENSMUSG00000002808	human	mir197	EPDR1	0.533872799580294	0.0011417947190404	124.420659384525	101.475790997854	147.365527771196	0.0013029892676108
ENSG00000141873|ENSMUSG00000046822	human	mir197	SLC39A3	-0.566445872794078	0.0014900798377956	99.5033738003111	118.984092322902	80.0226552777205	0.0016904999329376
ENSG00000108963|ENSMUSG00000078789	human	mir197	DPH1	-0.541916839209976	0.0016307001708206	110.134364694923	130.76495465564	89.5037747342064	0.0018392780996464
ENSG00000181135|ENSMUSG00000034429	human	mir197	ZNF707	-0.600001573916671	0.0016472781391959	86.3273921451345	104.229368162411	68.4254161278585	0.0018472367572485
ENSG00000183718|ENSMUSG00000022113	human	mir197	TRIM52	-0.532192737057596	0.0016817171101494	110.368513226243	130.679953318732	90.0570731337541	0.0018750179274079
ENSG00000072201|ENSMUSG00000029228	human	mir197	LNX1	-0.630059995177529	0.0019466707445004	89.2708076907481	108.675099692437	69.8665156890591	0.002158023568189
ENSG00000273274|ENSMUSG00000048485	human	mir197	ZBTB8B	-0.590112144726104	0.0021260053085093	102.473393089089	123.345293506939	81.6014926712384	0.0023434376696068
ENSG00000100379|ENSMUSG00000033287	human	mir197	KCTD17	-0.519455464434242	0.0024225932805728	114.46702709509	135.032798821178	93.9012553690021	0.0026552717312492
ENSG00000064225|ENSMUSG00000022747	human	mir197	ST3GAL6	-0.600871241501826	0.0026698004270403	88.5162631472521	106.892799332637	70.1397269618672	0.0029097824878978
ENSG00000125144|ENSMUSG00000031762	human	mir197	MT1G	-0.552811778649365	0.0027640206189739	92.5548212333016	110.262846518514	74.8467959480897	0.0029885084659731
ENSG00000117477|ENSMUSG00000026578	human	mir197	CCDC181	-0.521505371632369	0.002772842906573	103.041581793234	121.643935232663	84.4392283538053	0.0029885084659731
ENSG00000176749|ENSMUSG00000048895	human	mir197	CDK5R1	-0.532305827681104	0.0029490489019059	111.130799320771	131.585514161839	90.6760844797026	0.0031608590440317
	human	mir197	GVQW3	-0.609788876392188	0.0030437993467488	84.6373933185282	102.471004247399	66.8037823896573	0.0032444894135674
ENSG00000142408|ENSMUSG00000053395	human	mir197	CACNG8	0.51592420441023	0.0030928125028673	125.912683772799	103.458758603243	148.366608942354	0.0032787192653347
ENSG00000075643|ENSMUSG00000039616	human	mir197	MOCOS	0.515715077214814	0.0031659117602653	129.450908873665	106.380145032564	152.521672714766	0.0033379721820188
ENSG00000037757|ENSMUSG00000004996	human	mir197	MRI1	-0.505822177265172	0.0031881328095413	102.633163648721	120.616689632535	84.6496376649073	0.0033432311624379
ENSG00000184368|ENSMUSG00000041020	human	mir197	MAP7D2	0.534632277814489	0.0041365820436614	128.175687057915	104.511000090497	151.840374025334	0.0043144995509156
ENSG00000171130|ENSMUSG00000039347	human	mir197	ATP6V0E2	-0.529403442532343	0.0054971819219726	85.3110893361665	100.971869615669	69.6503090566642	0.0057029587853619
ENSG00000143434|ENSMUSG00000038777	human	mir197	SEMA6C	-0.543458593442454	0.0066040392719793	93.1054836824301	110.623438338194	75.587529026666	0.0068148064827871
ENSG00000104967|ENSMUSG00000030411	human	mir197	NOVA2	-0.522758882466807	0.0070830249566403	86.1660474673724	101.787755455365	70.5443394793803	0.0072704065692498
ENSG00000023697|ENSMUSG00000030225	human	mir197	DERA	-0.517819117267576	0.0075644221377778	93.2425274166981	109.976258551153	76.5087962822429	0.007723673130152
ENSG00000179542|ENSMUSG00000046699	human	mir197	SLITRK4	-0.526373147598524	0.0085853805613718	87.3635096727633	103.306929934946	71.4200894105807	0.0087202294707127
ENSG00000140044|ENSMUSG00000034271	human	mir197	JDP2	0.599764212265377	0.0095169798476155	239.61023664388	190.304484042972	288.915989244788	0.0096161150543614
ENSG00000075651|ENSMUSG00000027695	human	mir197	PLD1	-0.538207933179015	0.0111580843910851	89.5005273551477	106.188376726038	72.8126779842576	0.0112158982998472
ENSG00000100285|ENSMUSG00000020396	human	mir197	NEFH	0.68671603429802	0.0153926104587171	172.683381159012	132.110326985819	213.256435332205	0.0153926104587171
